user_id,country,age,signup_date,subscription_type,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day
11252,Argentina,48,2022-03-20,Free,Active,1,0,Yes,Yes,4,13.4,Country,Offline Mode,Lyrics Translation,Mobile,8,7
43479,Japan,25,2024-05-25,Premium Individual,Active,1,0,No,No,4,13.19,K-Pop,Offline Mode,Lyrics Translation,Desktop,5,12
23009,Japan,39,2021-03-31,Premium Individual,Active,2,0,No,No,4,1.2,Lo-fi,Podcasts,Concert Alerts,Mobile,6,11
36224,China,46,2019-05-31,Premium Individual,Active,4,1,No,No,5,1.71,Pop,Daily Mix,Lyrics Translation,Car System,11,10
42786,Thailand,26,2018-03-02,Student,Active,0,0,No,No,5,19.91,R&B,Playlists,Mood-based Auto Playlists,Tablet,7,8
8762,Russia,17,2022-05-28,Free,Inactive,3,1,No,No,5,7.19,K-Pop,Podcasts,Offline Party Mode,Mobile,6,10
14712,Japan,49,2022-08-13,Free,Active,9,1,Yes,Yes,3,15.78,Jazz,Discover Weekly,Offline Party Mode,Mobile,9,6
22853,Netherlands,21,2022-05-06,Premium Family,Active,1,0,Yes,Yes,3,5.61,Techno,Discover Weekly,AI DJ,Mobile,7,6
15190,Egypt,53,2020-08-21,Free,Inactive,3,1,No,No,4,6.1,Jazz,Playlists,Offline Party Mode,Mobile,5,10
44108,Kenya,39,2018-04-19,Premium Family,Active,3,1,No,No,4,10.0,Techno,Discover Weekly,Offline Party Mode,Mobile,11,4
39133,Egypt,22,2024-01-14,Premium Duo,Active,0,0,Yes,No,4,9.59,Hip-Hop,AI DJ,HiFi Audio,Desktop,9,14
39273,Egypt,45,2018-05-07,Premium Individual,Active,0,0,No,No,3,12.86,Pop,Daily Mix,AI DJ,Mobile,5,14
26600,Canada,56,2020-01-13,Premium Family,Active,1,0,Yes,No,3,7.63,Bollywood,Daily Mix,AI DJ,Desktop,9,13
41060,Japan,23,2018-05-30,Free,Active,1,0,No,No,4,11.51,Country,Radio,HiFi Audio,Mobile,10,4
18815,Turkey,41,2020-02-13,Premium Family,Active,0,0,No,No,3,10.48,Funk,Discover Weekly,Song Identification,Desktop,13,8
9192,Egypt,42,2024-06-15,Free,Active,0,0,No,No,4,2.74,J-Pop,Radio,Mood-based Auto Playlists,Desktop,12,10
2603,Australia,42,2022-05-02,Premium Individual,Active,2,0,Yes,Yes,4,7.32,Lo-fi,Daily Mix,Mood-based Auto Playlists,Mobile,7,12
37949,Philippines,44,2022-02-13,Premium Family,Inactive,3,1,No,No,5,16.65,Hip-Hop,Podcasts,Vocal Remover,Mobile,9,13
33566,South Korea,31,2019-09-16,Free,Active,7,1,No,No,4,12.21,Soul,Offline Mode,Offline Party Mode,Tablet,5,5
13381,Egypt,21,2024-03-09,Premium Duo,Inactive,3,1,No,No,3,7.72,Pop,Daily Mix,HiFi Audio,Mobile,8,6
25096,Sweden,29,2023-09-02,Free,Active,2,0,No,No,4,16.35,Ambient,Daily Mix,Social Listening,Smart Speaker,5,11
7579,Norway,53,2022-02-08,Free,Active,1,0,Yes,No,3,14.23,Bollywood,Daily Mix,Vocal Remover,Desktop,11,7
31940,Norway,40,2021-03-15,Free,Active,1,0,Yes,No,3,11.45,J-Pop,Offline Mode,HiFi Audio,Desktop,12,14
44810,South Africa,50,2024-03-16,Student,Active,0,0,No,No,4,14.23,Country,Discover Weekly,Mood-based Auto Playlists,Desktop,10,14
27239,France,23,2018-09-26,Free,Active,2,0,Yes,No,5,9.97,J-Pop,Playlists,Better AI Recommendations,Mobile,12,13
31505,Kenya,17,2018-01-14,Premium Individual,Active,1,0,No,No,3,3.91,R&B,Lyrics,Better AI Recommendations,Car System,7,9
8931,Egypt,34,2023-07-27,Free,Active,0,0,Yes,No,4,12.19,R&B,Lyrics,Better AI Recommendations,Smart Speaker,11,7
42012,Turkey,57,2022-11-01,Premium Individual,Inactive,7,1,Yes,No,1,13.32,Hip-Hop,Discover Weekly,Offline Party Mode,Mobile,10,12
45387,Russia,18,2021-11-04,Premium Individual,Active,0,0,No,No,5,16.79,Pop,Lyrics,HiFi Audio,Car System,6,8
13,Russia,41,2022-12-30,Premium Duo,Active,0,0,No,No,5,3.27,Jazz,Offline Mode,Concert Alerts,Desktop,8,9
14729,Russia,59,2020-06-28,Premium Individual,Inactive,6,1,Yes,No,4,16.13,Indie,Podcasts,Music History Analytics,Desktop,9,11
10522,Philippines,47,2022-04-06,Premium Individual,Inactive,4,1,No,No,4,7.99,K-Pop,Podcasts,Better AI Recommendations,Mobile,11,4
45710,UK,50,2025-04-03,Free,Active,0,0,No,No,1,9.23,Ambient,Playlists,Better AI Recommendations,Car System,4,11
12166,Australia,60,2024-05-08,Free,Inactive,3,1,No,No,4,9.23,Pop,Daily Mix,Better AI Recommendations,Smart Speaker,6,11
13622,Mexico,56,2020-09-06,Premium Family,Active,1,0,Yes,No,3,12.41,Afrobeat,Lyrics,Lyrics Translation,Desktop,3,5
46596,Norway,52,2020-02-20,Free,Active,2,0,No,No,3,0.0,Electronic,Playlists,Lyrics Translation,Mobile,9,9
20432,France,33,2019-09-13,Premium Duo,Active,0,0,No,No,5,8.0,Folk,Playlists,Concert Alerts,Smart Speaker,10,13
15664,Kenya,33,2022-07-14,Premium Individual,Active,1,0,No,No,4,8.39,Funk,Playlists,HiFi Audio,Mobile,9,7
2230,South Korea,42,2022-06-24,Free,Active,6,1,No,No,3,5.38,R&B,Lyrics,Concert Alerts,Mobile,6,7
36377,Nigeria,47,2020-05-16,Premium Individual,Active,0,0,Yes,No,4,14.4,Pop,Radio,Mood-based Auto Playlists,Mobile,8,5
23808,Nigeria,34,2023-07-10,Free,Inactive,3,1,Yes,No,4,6.29,Jazz,Discover Weekly,Mood-based Auto Playlists,Mobile,5,15
1036,UK,35,2020-08-08,Student,Active,1,0,No,No,5,12.08,Folk,Radio,Better AI Recommendations,Tablet,6,16
43086,India,56,2020-10-01,Free,Active,1,0,No,No,2,6.7,Pop,Daily Mix,Offline Party Mode,Car System,3,13
7377,Vietnam,28,2018-12-14,Premium Individual,Active,0,0,Yes,No,3,4.16,K-Pop,AI DJ,Better AI Recommendations,Desktop,10,9
1628,Netherlands,21,2020-09-30,Free,Active,0,0,No,No,4,5.24,Bollywood,Offline Mode,Better AI Recommendations,Mobile,4,10
35411,Saudi Arabia,33,2018-01-11,Premium Individual,Active,1,0,No,No,5,7.07,Electronic,Podcasts,Lyrics Translation,Desktop,9,7
19248,Japan,34,2018-07-29,Free,Active,2,0,Yes,Yes,4,7.06,Blues,Playlists,AI DJ,Desktop,4,11
32437,South Africa,39,2025-06-04,Premium Individual,Active,2,0,Yes,No,4,15.55,R&B,AI DJ,Music History Analytics,Smart Speaker,7,8
24461,Spain,26,2018-11-20,Free,Active,2,0,No,No,5,14.04,Classical,Discover Weekly,Lyrics Translation,Desktop,5,10
10996,South Korea,42,2022-03-19,Premium Duo,Active,0,0,Yes,No,3,15.88,K-Pop,Daily Mix,Offline Party Mode,Mobile,8,11
16772,France,36,2026-11-16,Free,Active,0,0,Yes,Yes,5,12.38,Synthwave,Discover Weekly,Concert Alerts,Mobile,9,8
28074,Italy,24,2023-05-18,Premium Individual,Active,2,0,No,No,5,16.3,Rock,Offline Mode,AI DJ,Car System,3,15
42526,South Korea,37,2023-11-12,Free,Active,2,0,Yes,No,4,16.77,Reggae,Radio,Mood-based Auto Playlists,Desktop,4,13
36240,Saudi Arabia,29,2024-12-27,Free,Active,1,0,No,No,4,10.42,Pop,Offline Mode,HiFi Audio,Desktop,2,9
20444,Mexico,20,2023-01-20,Free,Active,0,0,No,No,5,9.68,Funk,Radio,Better AI Recommendations,Mobile,3,11
47178,Norway,46,2018-11-08,Free,Active,0,0,Yes,No,3,13.89,Bollywood,Radio,AI DJ,Mobile,3,9
15833,Egypt,16,2021-09-28,Premium Individual,Active,0,0,Yes,No,4,10.4,Latin,AI DJ,Offline Party Mode,Desktop,10,5
33714,Thailand,49,2022-05-24,Free,Active,3,1,Yes,No,5,13.59,Hip-Hop,Discover Weekly,Mood-based Auto Playlists,Tablet,5,6
28363,Italy,55,2021-01-28,Free,Inactive,6,1,Yes,No,5,7.47,J-Pop,AI DJ,Offline Party Mode,Tablet,8,10
30229,Turkey,44,2026-08-10,Free,Active,0,0,No,No,3,14.13,Folk,Playlists,Collaborative Live Queues,Mobile,6,6
41957,Sweden,53,2018-10-25,Premium Individual,Active,0,0,No,No,4,10.33,Funk,Playlists,Mood-based Auto Playlists,Mobile,7,15
6218,Kenya,31,2020-03-16,Premium Family,Active,0,0,No,No,5,14.7,Punk,Lyrics,AI DJ,Mobile,6,9
39469,Egypt,49,2023-12-12,Free,Active,0,0,No,No,1,9.83,Classical,Lyrics,Song Identification,Desktop,4,14
42325,Thailand,58,2026-06-20,Premium Individual,Active,1,0,No,No,4,13.54,Punk,AI DJ,AI DJ,Mobile,10,6
39156,Germany,45,2018-11-11,Premium Individual,Active,1,0,No,No,3,10.64,Metal,AI DJ,Music History Analytics,Mobile,7,8
26528,Sweden,37,2018-07-29,Free,Active,1,0,Yes,Yes,4,6.94,Hip-Hop,Discover Weekly,AI DJ,Desktop,15,18
35900,Japan,18,2024-05-12,Free,Inactive,3,1,No,No,2,7.31,Classical,AI DJ,Better AI Recommendations,Mobile,9,9
39587,Philippines,56,2021-05-08,Free,Active,4,1,No,No,5,13.94,Techno,Lyrics,AI DJ,Mobile,12,6
28037,Netherlands,16,2023-01-06,Student,Active,0,0,Yes,No,5,9.95,Bollywood,Podcasts,Mood-based Auto Playlists,Smart Speaker,6,6
8401,Turkey,43,2025-01-30,Premium Individual,Inactive,3,1,No,No,5,11.32,K-Pop,AI DJ,Offline Party Mode,Car System,2,6
39249,Russia,59,2023-05-10,Free,Active,3,1,Yes,Yes,4,11.02,Afrobeat,Radio,Better AI Recommendations,Mobile,3,12
24047,India,37,2021-04-14,Free,Active,0,0,Yes,No,2,1.52,R&B,Radio,Better AI Recommendations,Mobile,5,13
28480,Saudi Arabia,40,2020-01-25,Student,Active,1,0,No,No,3,14.27,Jazz,Podcasts,Lyrics Translation,Tablet,5,7
35103,Indonesia,57,2023-03-25,Free,Active,0,0,Yes,No,5,5.9,Pop,Offline Mode,Social Listening,Smart Speaker,3,14
40653,Turkey,59,2024-12-05,Premium Family,Active,1,0,No,No,4,11.06,Synthwave,Daily Mix,Mood-based Auto Playlists,Car System,4,9
499,Germany,28,2018-03-20,Premium Duo,Active,5,1,Yes,Yes,4,11.14,Indie,Lyrics,Mood-based Auto Playlists,Tablet,5,10
23075,Mexico,51,2022-04-08,Premium Family,Inactive,7,1,No,No,1,10.34,Pop,AI DJ,VR Concert Experience,Smart Speaker,5,8
5889,France,45,2023-06-19,Student,Inactive,3,1,Yes,No,2,11.35,Country,Discover Weekly,Lyrics Translation,Mobile,5,14
36750,Brazil,40,2024-08-24,Premium Family,Active,1,0,Yes,No,4,8.79,Electronic,Radio,Concert Alerts,Desktop,4,8
45351,Argentina,45,2023-06-10,Free,Inactive,8,1,Yes,No,4,17.46,Electronic,Daily Mix,Offline Party Mode,Mobile,6,13
22295,Norway,21,2025-04-14,Premium Family,Active,2,0,Yes,No,2,9.86,Hip-Hop,Playlists,HiFi Audio,Desktop,8,9
26585,South Africa,53,2022-07-01,Free,Active,0,0,Yes,No,4,13.07,R&B,Podcasts,Offline Party Mode,Tablet,13,9
47439,Brazil,21,2020-04-24,Student,Active,2,0,No,No,2,10.46,Lo-fi,Discover Weekly,Music History Analytics,Mobile,6,10
18013,Mexico,59,2022-10-11,Premium Duo,Active,2,0,No,No,5,2.03,Synthwave,Podcasts,HiFi Audio,Desktop,7,7
2183,Brazil,46,2023-01-01,Premium Individual,Active,1,0,No,No,5,6.39,Punk,AI DJ,AI DJ,Smart Speaker,10,8
7578,Thailand,21,2025-08-31,Student,Active,1,0,No,No,4,8.4,Indie,Discover Weekly,Offline Party Mode,Tablet,1,9
2046,South Africa,46,2020-04-17,Premium Family,Active,1,0,Yes,No,4,10.52,Blues,Daily Mix,HiFi Audio,Tablet,9,10
8698,Egypt,48,2023-03-18,Free,Active,0,0,No,No,5,12.43,K-Pop,Lyrics,VR Concert Experience,Tablet,7,10
27481,Sweden,30,2018-08-22,Premium Family,Active,2,0,No,No,4,9.96,Electronic,Offline Mode,Mood-based Auto Playlists,Mobile,6,12
40428,Nigeria,24,2019-08-09,Student,Inactive,3,1,No,No,5,15.62,K-Pop,Offline Mode,Offline Party Mode,Mobile,2,14
25638,Netherlands,38,2021-02-10,Free,Inactive,3,1,No,No,5,9.04,Hip-Hop,AI DJ,Music History Analytics,Desktop,6,6
12851,Norway,58,2020-07-22,Free,Inactive,3,1,No,No,4,8.87,Electronic,Daily Mix,Vocal Remover,Tablet,13,6
27520,Netherlands,44,2022-07-03,Premium Family,Inactive,3,1,No,No,4,3.46,J-Pop,Daily Mix,Offline Party Mode,Car System,11,8
23282,Argentina,49,2022-03-05,Free,Active,0,0,No,No,3,14.21,Techno,AI DJ,Offline Party Mode,Mobile,6,11
4104,Norway,53,2023-07-29,Free,Inactive,3,1,No,No,5,11.66,Folk,Podcasts,AI DJ,Desktop,4,8
33407,Thailand,48,2021-07-28,Free,Active,2,0,No,No,4,9.89,Lo-fi,Offline Mode,Lyrics Translation,Mobile,7,10
10582,South Africa,25,2021-02-19,Premium Duo,Active,4,1,No,No,3,14.61,Indie,Lyrics,Song Identification,Tablet,5,7
46410,Germany,32,2023-06-13,Premium Individual,Active,1,0,No,No,4,10.67,Ambient,Podcasts,AI DJ,Smart Speaker,8,13
9610,Turkey,36,2026-11-24,Free,Inactive,4,1,Yes,No,4,19.19,Bollywood,Daily Mix,Music History Analytics,Desktop,17,12
46320,Spain,35,2024-06-26,Premium Family,Active,1,0,No,No,2,10.2,Funk,Discover Weekly,Vocal Remover,Desktop,4,5
31530,South Africa,48,2020-05-24,Free,Active,1,0,Yes,No,4,14.75,Classical,AI DJ,Lyrics Translation,Desktop,3,7
13102,Egypt,40,2024-10-07,Free,Active,1,0,Yes,No,4,11.93,Electronic,Daily Mix,Offline Party Mode,Mobile,9,13
7741,Netherlands,32,2023-10-19,Free,Active,0,0,No,No,4,0.08,R&B,Lyrics,Better AI Recommendations,Mobile,2,7
33211,Saudi Arabia,43,2021-10-13,Student,Active,1,0,Yes,Yes,4,12.22,Pop,Discover Weekly,HiFi Audio,Smart Speaker,6,11
49481,Russia,36,2021-03-27,Student,Active,0,0,No,No,3,9.7,Folk,Offline Mode,Offline Party Mode,Desktop,9,9
2411,Japan,33,2020-04-09,Premium Duo,Inactive,4,1,No,No,4,13.12,Ambient,Radio,Lyrics Translation,Mobile,11,11
536,Netherlands,41,2023-02-04,Student,Inactive,6,1,No,No,4,7.2,Indie,Lyrics,Better AI Recommendations,Mobile,6,16
39989,Egypt,58,2021-11-05,Student,Active,1,0,No,No,3,9.77,Synthwave,Lyrics,Mood-based Auto Playlists,Desktop,8,9
25904,Spain,50,2024-10-16,Free,Active,0,0,Yes,No,4,6.17,Funk,Playlists,AI DJ,Car System,9,11
17206,Japan,22,2020-08-27,Premium Family,Active,2,0,Yes,No,5,6.62,Bollywood,Discover Weekly,Offline Party Mode,Smart Speaker,9,12
6357,Turkey,16,2024-04-02,Free,Active,0,0,No,No,4,13.82,Techno,AI DJ,Music History Analytics,Mobile,7,16
1637,Australia,35,2022-02-19,Premium Individual,Active,0,0,Yes,No,5,11.83,Hip-Hop,Lyrics,Better AI Recommendations,Mobile,7,11
36261,Saudi Arabia,20,2018-03-25,Student,Active,2,0,Yes,No,3,12.0,Techno,Podcasts,Mood-based Auto Playlists,Tablet,15,6
28445,Japan,21,2020-12-27,Free,Active,1,0,Yes,No,4,10.15,Funk,AI DJ,Mood-based Auto Playlists,Mobile,16,8
32815,Spain,18,2023-03-26,Premium Duo,Active,0,0,No,No,4,10.02,Blues,Discover Weekly,HiFi Audio,Tablet,4,16
44751,France,57,2022-10-14,Premium Family,Active,0,0,No,No,2,13.23,Blues,Podcasts,Offline Party Mode,Mobile,4,9
22478,Sweden,55,2024-10-18,Premium Duo,Active,2,0,No,No,4,12.25,Jazz,Radio,Offline Party Mode,Mobile,9,7
47466,Norway,56,2021-11-19,Free,Active,2,0,Yes,No,5,4.5,Indie,Daily Mix,Vocal Remover,Car System,8,5
29149,Turkey,58,2022-05-14,Premium Duo,Active,1,0,No,No,3,10.96,Jazz,Daily Mix,AI DJ,Mobile,4,7
39260,Spain,54,2024-08-22,Premium Individual,Inactive,8,1,Yes,No,4,6.01,Classical,Lyrics,Vocal Remover,Mobile,14,4
46550,Brazil,45,2023-04-26,Premium Family,Inactive,3,1,No,No,4,14.78,Indie,Offline Mode,Better AI Recommendations,Smart Speaker,4,10
47922,Germany,21,2024-01-16,Free,Active,2,0,No,No,4,11.96,Folk,Lyrics,Better AI Recommendations,Desktop,16,12
44937,Brazil,47,2023-05-18,Premium Duo,Active,2,0,Yes,Yes,5,11.52,Rock,Lyrics,AI DJ,Smart Speaker,3,10
4871,France,21,2018-02-18,Premium Individual,Active,3,1,No,No,4,11.16,Bollywood,AI DJ,Mood-based Auto Playlists,Desktop,8,7
5016,Mexico,60,2021-02-28,Free,Active,0,0,No,No,4,14.01,Jazz,Radio,AI DJ,Mobile,11,11
33582,Saudi Arabia,58,2018-12-06,Premium Individual,Active,2,0,No,No,3,11.91,Bollywood,Lyrics,Vocal Remover,Mobile,8,11
22370,Sweden,20,2024-04-01,Free,Inactive,3,1,No,No,4,9.17,Funk,Podcasts,VR Concert Experience,Car System,10,6
32607,Saudi Arabia,60,2023-12-25,Free,Active,0,0,No,No,3,5.88,Jazz,Discover Weekly,Offline Party Mode,Desktop,9,6
13835,Netherlands,16,2018-01-09,Student,Active,1,0,Yes,No,4,8.13,Pop,Radio,Better AI Recommendations,Desktop,6,15
15711,Vietnam,18,2020-04-10,Student,Active,6,1,No,No,3,12.23,Classical,Offline Mode,Concert Alerts,Desktop,13,5
94,South Africa,17,2020-09-01,Free,Active,1,0,No,No,5,10.25,Techno,AI DJ,HiFi Audio,Car System,7,19
10396,Mexico,59,2022-04-27,Free,Active,2,0,No,No,1,13.43,Latin,AI DJ,Vocal Remover,Desktop,9,11
9919,South Korea,48,2021-07-19,Premium Family,Inactive,4,1,No,No,5,9.5,Classical,Offline Mode,Better AI Recommendations,Mobile,5,15
18072,Turkey,33,2020-07-13,Premium Individual,Active,0,0,Yes,Yes,4,11.83,Synthwave,Offline Mode,Lyrics Translation,Tablet,8,7
18466,Norway,21,2021-06-02,Premium Individual,Active,0,0,Yes,Yes,3,6.91,R&B,Playlists,Mood-based Auto Playlists,Desktop,12,8
44581,Turkey,34,2023-01-21,Free,Active,0,0,Yes,No,4,10.92,Techno,Discover Weekly,Music History Analytics,Mobile,7,12
14738,Japan,21,2020-03-15,Free,Active,2,0,No,No,2,9.62,Lo-fi,Lyrics,Music History Analytics,Smart Speaker,10,8
12835,Philippines,21,2022-07-11,Free,Active,2,0,No,No,4,14.08,Synthwave,AI DJ,Mood-based Auto Playlists,Tablet,10,13
21619,Saudi Arabia,43,2025-09-18,Student,Active,1,0,Yes,No,5,13.42,Folk,Playlists,HiFi Audio,Mobile,6,5
38835,Indonesia,43,2018-03-26,Free,Active,1,0,Yes,No,3,10.45,Classical,Playlists,Music History Analytics,Tablet,10,8
16301,Japan,22,2025-03-28,Student,Active,0,0,Yes,No,4,13.59,Country,Discover Weekly,Lyrics Translation,Mobile,7,8
3879,Netherlands,33,2025-08-29,Free,Active,0,0,Yes,No,4,12.26,Rock,Playlists,AI DJ,Smart Speaker,6,11
29137,Japan,46,2022-08-16,Student,Active,0,0,No,No,3,16.51,R&B,Offline Mode,Concert Alerts,Mobile,12,12
28179,Sweden,30,2026-05-09,Premium Individual,Active,1,0,No,No,1,14.9,Techno,Offline Mode,HiFi Audio,Mobile,5,7
36281,Turkey,42,2023-12-22,Premium Individual,Active,2,0,Yes,No,2,8.13,Hip-Hop,Podcasts,Mood-based Auto Playlists,Mobile,5,10
25953,Russia,52,2026-09-19,Free,Active,0,0,No,No,5,10.29,Soul,AI DJ,Mood-based Auto Playlists,Smart Speaker,11,8
32584,Turkey,51,2020-10-11,Student,Active,0,0,Yes,No,5,13.92,Jazz,AI DJ,VR Concert Experience,Car System,6,12
24550,South Korea,52,2021-01-07,Free,Active,1,0,Yes,No,5,4.83,Lo-fi,Playlists,HiFi Audio,Mobile,12,12
44550,Japan,30,2024-06-09,Free,Active,0,0,No,No,3,10.69,K-Pop,Playlists,HiFi Audio,Smart Speaker,3,6
48719,South Korea,55,2023-08-28,Student,Active,0,0,Yes,Yes,4,12.96,Rock,Offline Mode,Mood-based Auto Playlists,Tablet,10,10
35326,Colombia,23,2026-05-28,Free,Inactive,5,1,Yes,No,3,7.08,Funk,Offline Mode,Mood-based Auto Playlists,Desktop,9,7
23749,Russia,51,2025-10-06,Free,Active,1,0,No,No,3,3.93,Folk,Discover Weekly,Social Listening,Tablet,9,14
27921,Philippines,21,2021-05-20,Free,Active,0,0,No,No,4,9.36,Country,Radio,Mood-based Auto Playlists,Tablet,8,7
1364,Russia,52,2026-10-13,Free,Active,1,0,No,No,4,13.39,Funk,Radio,Song Identification,Mobile,5,11
36328,Philippines,36,2023-05-03,Premium Individual,Inactive,4,1,Yes,No,5,11.39,Afrobeat,Radio,HiFi Audio,Mobile,9,12
2799,UK,60,2023-04-08,Premium Individual,Inactive,3,1,No,No,3,13.28,Ambient,Offline Mode,HiFi Audio,Car System,7,3
38595,Nigeria,55,2019-10-12,Student,Active,2,0,Yes,No,4,12.56,Indie,Playlists,Mood-based Auto Playlists,Smart Speaker,5,8
23547,Turkey,23,2018-10-08,Premium Individual,Active,2,0,Yes,No,5,13.21,Classical,Radio,Offline Party Mode,Smart Speaker,7,12
620,Mexico,19,2021-09-17,Free,Active,1,0,Yes,No,2,7.7,Ambient,Podcasts,Concert Alerts,Mobile,8,8
26239,Indonesia,54,2021-03-17,Free,Active,1,0,Yes,No,5,16.5,Ambient,Offline Mode,Mood-based Auto Playlists,Desktop,9,9
42074,Canada,46,2020-08-25,Premium Individual,Active,1,0,No,No,4,6.85,R&B,Daily Mix,Better AI Recommendations,Tablet,6,10
34473,Canada,17,2024-06-03,Free,Active,0,0,No,No,4,15.21,Blues,Discover Weekly,Offline Party Mode,Desktop,7,3
21857,Netherlands,16,2021-02-20,Premium Individual,Inactive,4,1,Yes,No,4,9.17,Jazz,Lyrics,HiFi Audio,Desktop,7,11
44650,Philippines,45,2020-01-19,Student,Active,0,0,Yes,Yes,3,12.86,Blues,Radio,Mood-based Auto Playlists,Mobile,6,8
4988,Sweden,27,2024-05-12,Premium Family,Active,2,0,No,No,5,6.77,Synthwave,Podcasts,Mood-based Auto Playlists,Desktop,12,7
41700,Brazil,48,2020-05-20,Free,Active,4,1,Yes,No,5,9.46,Rock,Radio,Concert Alerts,Tablet,9,9
5661,Brazil,49,2018-12-23,Free,Active,0,0,No,No,5,17.63,Classical,Radio,Vocal Remover,Mobile,11,15
39513,Turkey,23,2020-04-05,Free,Active,0,0,Yes,No,3,9.36,Punk,Discover Weekly,VR Concert Experience,Tablet,3,12
9728,Netherlands,17,2018-11-27,Premium Individual,Active,6,1,No,No,5,13.57,Techno,Lyrics,Offline Party Mode,Desktop,11,11
48154,Thailand,19,2024-03-20,Free,Active,1,0,Yes,Yes,2,8.21,Techno,Radio,Concert Alerts,Mobile,7,15
41481,Colombia,28,2024-03-07,Free,Active,2,0,No,No,5,7.47,Jazz,Daily Mix,VR Concert Experience,Mobile,11,9
15559,South Korea,52,2025-09-09,Premium Individual,Active,2,0,No,No,4,6.19,Lo-fi,AI DJ,Vocal Remover,Desktop,9,13
46492,South Korea,58,2022-01-25,Premium Individual,Active,1,0,Yes,No,5,9.59,Classical,Lyrics,VR Concert Experience,Mobile,8,10
19710,Australia,55,2021-11-03,Student,Inactive,7,1,Yes,No,4,13.96,Jazz,Discover Weekly,Offline Party Mode,Mobile,8,9
45593,Australia,42,2021-03-31,Premium Individual,Active,0,0,Yes,No,5,7.12,Folk,Daily Mix,Offline Party Mode,Tablet,9,11
37413,Norway,32,2018-02-07,Free,Active,0,0,Yes,No,5,7.54,Punk,Playlists,Better AI Recommendations,Smart Speaker,6,12
17126,Nigeria,23,2021-06-10,Free,Active,0,0,No,No,5,13.88,R&B,Podcasts,HiFi Audio,Mobile,11,12
26736,Japan,21,2023-06-10,Premium Individual,Active,2,0,Yes,No,3,7.19,Hip-Hop,Daily Mix,Mood-based Auto Playlists,Tablet,11,6
22361,Nigeria,21,2024-02-07,Free,Active,1,0,No,No,1,7.24,Bollywood,AI DJ,Mood-based Auto Playlists,Tablet,5,11
38411,South Korea,42,2023-12-23,Free,Active,1,0,No,No,2,5.51,Soul,Radio,Offline Party Mode,Desktop,8,8
29083,France,40,2018-10-19,Free,Active,0,0,Yes,No,3,5.38,Folk,Playlists,Mood-based Auto Playlists,Smart Speaker,5,12
18136,France,45,2022-05-10,Premium Family,Active,1,0,No,No,5,3.59,Ambient,Playlists,Collaborative Live Queues,Desktop,7,6
29991,South Korea,39,2021-08-17,Free,Active,1,0,Yes,Yes,4,10.39,J-Pop,Daily Mix,Lyrics Translation,Car System,12,19
40304,Germany,58,2023-04-13,Free,Active,1,0,Yes,No,2,1.96,Country,Radio,Better AI Recommendations,Mobile,7,14
7273,Netherlands,59,2023-08-07,Premium Family,Active,0,0,No,No,5,11.35,Punk,AI DJ,Better AI Recommendations,Mobile,8,17
598,Italy,56,2023-03-31,Premium Family,Active,4,1,No,No,4,7.93,Afrobeat,Discover Weekly,Lyrics Translation,Mobile,13,10
31716,Germany,27,2023-05-03,Premium Individual,Active,0,0,No,No,3,12.21,Afrobeat,Lyrics,Social Listening,Mobile,8,10
24448,Australia,28,2021-02-12,Premium Individual,Active,1,0,No,No,4,7.74,Lo-fi,Playlists,AI DJ,Car System,7,10
49289,Thailand,26,2021-04-18,Premium Individual,Active,0,0,No,No,3,11.23,Jazz,Offline Mode,Offline Party Mode,Desktop,7,13
21365,Turkey,38,2021-11-25,Premium Individual,Active,0,0,No,No,3,12.5,Bollywood,Lyrics,AI DJ,Tablet,8,5
36506,Nigeria,23,2026-07-12,Free,Active,1,0,Yes,No,1,12.65,Classical,Lyrics,Collaborative Live Queues,Mobile,7,13
27840,South Korea,26,2023-06-30,Premium Individual,Inactive,3,1,No,No,4,13.02,Country,Playlists,Concert Alerts,Mobile,5,12
24490,Egypt,37,2018-10-05,Free,Inactive,6,1,No,No,4,7.78,Indie,AI DJ,Vocal Remover,Desktop,10,9
1734,South Korea,16,2023-02-19,Free,Active,0,0,Yes,No,5,7.43,Indie,Radio,VR Concert Experience,Smart Speaker,8,11
1897,Argentina,28,2023-09-10,Student,Active,1,0,No,No,4,8.55,R&B,Discover Weekly,Offline Party Mode,Desktop,8,12
46189,Australia,43,2021-06-03,Premium Family,Active,0,0,No,No,4,13.37,Funk,Radio,Offline Party Mode,Mobile,8,8
42427,Russia,44,2019-08-23,Premium Individual,Active,1,0,No,No,5,9.59,Ambient,AI DJ,AI DJ,Car System,5,5
46927,Brazil,43,2020-03-27,Premium Duo,Active,0,0,No,No,3,2.13,R&B,Daily Mix,Mood-based Auto Playlists,Mobile,5,12
44281,Turkey,46,2021-12-12,Premium Individual,Active,0,0,No,No,4,8.54,Folk,Offline Mode,AI DJ,Desktop,5,10
32965,France,50,2022-04-28,Premium Individual,Active,1,0,No,No,5,21.34,Ambient,Playlists,Offline Party Mode,Mobile,6,7
